	date	exp	groaned	location	post	reputation	since	thanked	thread	user	user_posts
3122	10.07.2011, 17:26	Newbie	Thanked 0 Times in 0 Posts	Location: Geneva	" 
			
			Hey,    
I was recently told that if you buy an iPhone with Swisscom from the Apple store, you can get the phone unlocked? Anyone know if that's true?    
I'm about to renew my contract and get an iPhone but since I travel a lot, it would be really awesome to have an unlocked phone.   
Thanks!
		"	no particular reputation at present	Join Date: Sep 2008	Groaned at 0 Times in 0 Posts	Apple store/iPhone subscription?	nel15	Posts: 6
3123	15.05.2011, 12:11	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Zurich	" 
			
			Thanks for the information.  The model number of the Samsung TV is LN46B750.  I would appreciate if someone can give more information specific to this model.
		"	no particular reputation at present	Join Date: Apr 2011	Groaned at 0 Times in 0 Posts	Using Samsung LCD TV from US in Switzerland	mgzrh	Posts: 10
3124	08.07.2011, 07:58	Newbie 1st class	Thanked 6 Times in 4 Posts	Location: Basel City	"    Their international calling seems cheap but they have small clause for local calls which is bit confusing.      My main question is  
- all local calls are charged additional 19c? is it for first min for each call? 
- Same applicable for international call? 
- Lebara to Lebara is mentioned 0 with asterix, the asterix says 0.39 cents. its one time charge for first minute for each call?
		"	no particular reputation at present	Join Date: Jun 2011	Groaned at 1 Time in 1 Post	Anyone on Prepaid? which is the cheapest?	arch	Posts: 25
3125	02.03.2011, 15:26	Forum Legend	Thanked 7,036 Times in 3,912 Posts	Location: Quaint Wädenswil, Zürich, CH	" 
			
			Finally at last taken its time
		"	a reputation beyond repute	Join Date: Jul 2007	Groaned at 29 Times in 22 Posts	Soon to be - an International Version of the BBC iPlayer App	jrspet	Posts: 8,153
3126	17.10.2010, 23:00	Junior Member	Thanked 33 Times in 19 Posts	Location: Cheserex, VD	" 
			
			If everything is like it was in the 90's, the wiring in the cable is different.   
Similar to what i read in a previous reply, I remember buying a modem in the uk and I had to switch two wires in the cable or something like that in order for it to work in Italy back in the days..
		"	made some interesting contributions	Join Date: Jul 2010	Groaned at 0 Times in 0 Posts	UK phone handset in Switzerland?	Siggy101	Posts: 79
3127	07.07.2011, 21:53	Junior Member	Thanked 31 Times in 9 Posts	Location: Zurich	" 
			
			Is there a company in Zurich that can assembling computers with particular components? For example, I want 24GB memory and 4 graphic cards in a box. 
Thank you.
		"	no particular reputation at present	Join Date: Aug 2008	Groaned at 0 Times in 0 Posts	assembling computers	coomteng	Posts: 58
3128	07.07.2011, 16:49	Newbie	Thanked 0 Times in 0 Posts	Location: St. Moritz	" 
			
			If you're moving into an apartment block (like most of us) it depends on what the block is wired up to receive. Swisscom or Cablecom usually.   
It's pretty quick to get service laid on so I wouldn't panic about it. You probably have more pressing things to worry about if you're emigrating.
		"	no particular reputation at present	Join Date: Jul 2011	Groaned at 0 Times in 0 Posts	Help! TV, Mobile and Internet	pdadams1975	Posts: 1
3129	11.05.2011, 21:23	Newbie	Thanked 0 Times in 0 Posts	Location: Basel	"    Your Apple ID is just an email address.  Did you try entering your yahoo address into the ID field?
		"	no particular reputation at present	Join Date: May 2011	Groaned at 0 Times in 0 Posts	Mac and iTunes U.S. login help	expatcat	Posts: 1
3130	05.07.2011, 22:40	Forum Veteran	Thanked 548 Times in 348 Posts	Location: Thurgau	" 
			
			I don't have a Swiss IP at the mo but have a Froyo P1000 to try Teleboy on when I can.  I'll try to not forget....
		"	an excellent reputation	Join Date: Oct 2006	Groaned at 4 Times in 3 Posts	Teleboy (Android) not working on Galaxy Tab	telandy	Posts: 1,976
3131	05.07.2011, 23:24	Forum Veteran	Thanked 778 Times in 390 Posts	Location: Fehraltorf / ZH	" 
			
			Hello, 
I am using Tango - free app from store, which can use both cameras on my SGS 2. Tried just on wifi with friend with another SGS 2 (yes, it's such a good phone  ), and works like a charm.  
And as for speed - video requires tremendous amount of bandwidth, compared to voice (compare mp3s with movies, just for an example). And of course low-latency connection. I wouldn't expect much without wifi out of it, or on a place with excellent 3G connection.
		"	a reputation beyond repute	Join Date: Mar 2010	Groaned at 30 Times in 24 Posts	Skype Android	cdcdoc	Posts: 794
3132	02.07.2011, 18:28	Newbie	Thanked 0 Times in 0 Posts	Location: Geneva	" 
			
			Have you tried setting up a DMZ on your network and then giving the Xbox that IP address? I did this on my Xbox and it changed it from Moderate to Open.    
All the info is here:    
Might be worth a try.
		"	no particular reputation at present	Join Date: Jul 2011	Groaned at 0 Times in 0 Posts	Closed NAT Type - Swisscom	TheDudeThatPwns	Posts: 1
3133	05.07.2011, 11:31	Junior Member	Thanked 39 Times in 25 Posts	Location: Zurich	"    Thanks! I will definitely take a look at the VoIP applications! I sometimes use Skype but mostly on my computer.
		"	earned some respect	Join Date: Jul 2011	Groaned at 0 Times in 0 Posts	Prepaid SIM with min. 1GB data/month	polar_panda	Posts: 60
3134	04.07.2011, 14:00	Forum Legend	Thanked 2,012 Times in 1,160 Posts	Location: Ostschweiz	"    What I meant was: will Apple honor the warranty if I walk in to one of their stores with an iPhone I bought from Digitec.    
Anyway, he also asked Digitec directly and he was told that the phones carry the official Apple warranty, so everything is fine.
		"	a reputation beyond repute	Join Date: Dec 2006	Groaned at 96 Times in 46 Posts	iPhone from Digitec - warranty?	dawiz	Posts: 4,027
3135	04.07.2011, 21:10	Forum Veteran	Thanked 1,409 Times in 646 Posts	Location: Horgen	"    Thanks Phil!
		"	a reputation beyond repute	Join Date: Jul 2011	Groaned at 23 Times in 20 Posts	Sunrise without permit	tom tulpe	Posts: 1,192
3136	21.04.2011, 16:04	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: UK	" 
			
			Another relatively dissatisfied Orange customer here. While their international calling charges  great - their data network is appalling and I'm noticing more and more holes in the voice network every day. They say they're investing millions in the network at the moment - but I'd have a hard time recommending them to anyone right now.   
Swisscom will bill you by the hour for a call to a fixed line in CH. Then services like 10787.ch can hook you up to Italy or the UK (landlines) for a couple of rappen. This should make things a little cheaper. When I could choose three numbers with orange, I used 10787 as one and and this worked fine for me until I changed to a 90 minute orange Me price plan.
		"	no particular reputation at present	Join Date: Apr 2011	Groaned at 0 Times in 0 Posts	Mobile Network: Swisscom or Orange?	ofads	Posts: 27
3137	04.07.2011, 13:07	Newbie	Thanked 0 Times in 0 Posts	Location: Geneva	"    The conference is set for September, AFAIK. Typically, it'll be another couple of weeks after that until the new devices hit the stores. And they'll probably be in short supply until before Christmas
		"	no particular reputation at present	Join Date: Sep 2008	Groaned at 0 Times in 0 Posts	Swisscom iPhone upgrade	nel15	Posts: 6
3138	31.10.2006, 11:55	Forum Legend	Thanked 1,973 Times in 1,060 Posts	Location: -	" 
			
			Fully agree with LOb - What they will probably do is switch the ASDL TV onto dedicated broadband lines that gives them extra bandwith, but more than two boxes - beware.    
This is what I received from them after placing the order:-     
Sie erhalten in den nächsten Minuten per E-Mail eine Bestätigung Ihrer Bestellung       
Sie erhalten in den nächsten Tagen per Briefpost eine Bestätigung Ihrer Bestellung.      
Ihr neuer Bluewin TV Service funktioniert nur mit einem neuen DSL-Modem (auch Router genannt). Sie werden deshalb ein neues Modem erhalten. In einigen Tagen wird Ihr Internet-Zugang mit Ihrem best 
ehenden Modem nicht mehr funktionieren. Erst ab diesem Zeitpunkt sollten Sie dann das neue DSL-Modem installieren. Die Anleitung dazu wird dem neuen Modem beiliegen.          
Sie erhalten in den nächsten Tagen einen Anruf, damit ein Termin für die Installation bei Ihnen zu Hause vereinbart werden kann.              
Bluewin TV wird bei Ihnen zu Hause durch eine Fachperson installiert. Die Fachperson bringt alle erforderlichen Geräte und Kabel mit. Anschliessend können Sie Bluewin TV zu Hause nutzen.      "	a reputation beyond repute	Join Date: Nov 2005	Groaned at 49 Times in 44 Posts	[Everything Swisscom TV -- formerly] Bluewin TV	Lob	Posts: 7,817
3139	04.07.2011, 09:55	Member	Thanked 29 Times in 18 Posts	Location: zurich	" 
			
			Hi 
My 2 year old Acer laptop is not working. It boots up but it won't log on the internet and after a few minutes it freezes. Do you know anyone that can fix it in Zurich (I don't want to pay a fortune...) 
Thanks, Jammidge
		"	no particular reputation at present	Join Date: Nov 2008	Groaned at 1 Time in 1 Post	Laptop repair? need help to fix it (zurich)	jammidge	Posts: 104
3140	08.06.2011, 14:12	Member	Thanked 9 Times in 6 Posts	Location: Zurich	" 
			
			Jerry,  I have Vivo Casa and I'm quite happy with it.   I don't think we have CNN, but we certainly have several BBC stations.     
You can check WHICH ones are available to your postal code here:   "	no particular reputation at present	Join Date: Apr 2011	Groaned at 1 Time in 1 Post	English language TV	kev132	Posts: 107
3141	30.08.2009, 12:41	Newbie 1st class	Thanked 6 Times in 5 Posts	Location: Lausanne	" 
			
			I really got trouble when trying to use the modem that swisscom offered with my wireless router ( no modem), did any body knows how to make this type of connection work?( I have a old swisscom wireless router with modem, but the wireless same not working well， DM）  "	no particular reputation at present	Join Date: Aug 2009	Groaned at 0 Times in 0 Posts	Using my own wireless router with Swisscom	Smokey	Posts: 25
3142	null	null	null	null	null	null	null	null	International Tv	null	null
3143	null	null	null	null	null	null	null	null	Unbelievable - brand new Samsung i5 laptops at 399 CHF from Interdiscount.	null	null
3144	null	null	null	null	null	null	null	null	Swisscom VDSL - multiple public IP addresses	null	null
3145	null	null	null	null	null	null	null	null	Cablecom - some startup / setup Qns	null	null
3146	null	null	null	null	null	null	null	null	How to open files with .ithmb extension?	null	null
3147	null	null	null	null	null	null	null	null	Databaar.ch	null	null
3148	null	null	null	null	null	null	null	null	MiniDV conversion	null	null
3149	null	null	null	null	null	null	null	null	Anyone have Cablecom Power Combi?	null	null
3150	null	null	null	null	null	null	null	null	Cablecom TV in Geneva area?	null	null
3151	null	null	null	null	null	null	null	null	Cablecom Launch 10MB/50MB/100MB Fibre Optic Connections...	null	null
3152	null	null	null	null	null	null	null	null	Prepaid Android Service (including Mobile)	null	null
3153	null	null	null	null	null	null	null	null	Unlocked iPhone with Sunrise Service	null	null
3154	null	null	null	null	null	null	null	null	UPS delivery - Email Virus - Be aware!	null	null
3155	null	null	null	null	null	null	null	null	Fixed IP Address with Cablecom?	null	null
3156	null	null	null	null	null	null	null	null	Charger from laptop left in the business trip	null	null
3157	null	null	null	null	null	null	null	null	Buying New computer without Operating System(ie Windows)	null	null
