	date	exp	groaned	location	post	reputation	since	thanked	thread	user	user_posts
1076	10.02.2013, 11:43	Senior Member	Thanked 281 Times in 147 Posts	Location: Bern	"    I buy Magnusson from Meiko, usually online. (They have retail stores as well, but if one orders 2 large bags delivery is free, so I go for convienence.)     
I also feed richer foods as training rewards, like ZiwiPeak, bought online from the Pfötli-Shop:   or frm Sniffany in GOckhausen if I am out and about that way, and Orijen or Purizon from Zooplus:      
Of late there are a number of shops selling niche or premium foods. Switzerland is no longer the desert of dog food choices it was just a few years ago. Thank doG!
		"	an excellent reputation	Join Date: Jan 2012	Groaned at 4 Times in 4 Posts	Purina's Beneful dog food is killing dogs???	cristina.m	Posts: 429
1077	09.03.2013, 15:35	Forum Legend	Thanked 16,111 Times in 5,288 Posts	Location: SZ	"    That's great. Would you be willing to share the name of the person? And was it expensive?
		"	a reputation beyond repute	Join Date: Sep 2006	Groaned at 18 Times in 17 Posts	Martin Rüter: 'Der Tut Nix!'	meloncollie	Posts: 7,687
1078	13.02.2013, 20:12	Newbie 1st class	Thanked 25 Times in 4 Posts	Location: Zurich	" 
			
			I will look out for them! Mine is a black and white called Monty. It was his birthday yesterday, he is 9! He has adapted so well to our home in Switzerland, I just hope he settles in OK there. Frau Klarer seems like she knows her stuff so am sure he will be fine! Thanks again for the tip:   "	no particular reputation at present	Join Date: Feb 2013	Groaned at 0 Times in 0 Posts	Cattery in/or very near Zurich	Moniquelouise	Posts: 17
1079	null	null	null	null	"    Our tattoo artist recommends it also   lol
		"	null	null	null	First Aid Antibiotic Ointment -for humans- applied on a dog	guest	null
1080	04.06.2009, 11:55	Newbie 1st class	Thanked 3 Times in 2 Posts	Location: Luzern	" 
			
			Meloncollie-Thank you.  That makes so much more sense.  I was reading acquiring as in simply bringing the dog to Switzerland.  Explained differently, I can see how this was intended.   
Re: classes.  You make a great point and it's definitely something that I would consider.  Sadly (and shamefully) my German has been slow coming.  Does anyone know of any English dog groups or classes?  Maybe that the subject for a separate thread?   
Thanks again, everyone.
		"	no particular reputation at present	Join Date: Jan 2007	Groaned at 0 Times in 0 Posts	Registration Procedures and Mandatory trainings	new2luzern	Posts: 28
1081	05.03.2013, 13:25	Newbie	Thanked 6 Times in 1 Post	Location: Zürich	" 
			
			Hi Mop,   
I'll have to echo meloncollie et al. on the ""only get a cat if you can commit yourself to it for its entire lifespan, come what may"" line.   
If you can truly stick to that and really want a cat, get a new apartment and get it in writing that cats are permitted   moving in.  
I recommend using the form provided on this page : 
That way, landlord and tenant know what is ok and can fall back on it if problems arise. 
Maybe it would help to suggest using this form to your landlord?    
About his fears about the cat going outside, could you live with an indoor cat?    
If you're not ready to accept some inconveniences (e.g. forms, complicated rental agreements, indoor cats, people annoyed with roaming pets etc.) with regard to your pet, I'm sorry to say, I don't have the impression that you will be committing yourself to your cat 100%.   
Best of luck.
		"	no particular reputation at present	Join Date: Jul 2009	Groaned at 0 Times in 0 Posts	How to convince my landlord to allow a cat	Mop	Posts: 3
1082	28.02.2013, 23:19	Newbie	Thanked 2 Times in 2 Posts	Location: Chavannes-de-Bogis	" 
			
			Guitar Girl and Eva -have sent you both a PM with relevant details of the lady in CdeB.
		"	no particular reputation at present	Join Date: Feb 2013	Groaned at 0 Times in 0 Posts	Puppy Sitter wanted in Vaud	Guitar20Girl12	Posts: 7
1083	02.01.2013, 14:21	Forum Legend	Thanked 3,563 Times in 1,463 Posts	Location: Zug	      	a reputation beyond repute	Join Date: Oct 2009	Groaned at 32 Times in 24 Posts	Ebby bit her tail!	MacGregor's Daughter	Posts: 3,187
1084	06.06.2012, 14:17	Forum Veteran	Thanked 2,874 Times in 899 Posts	Location: Texas, USA (formerly Vaud, CH)	    Wonderful! I am so glad to hear that   	a reputation beyond repute	Join Date: Mar 2011	Groaned at 26 Times in 24 Posts	I think I found someone's lost rabbit, now what?	Textoch	Posts: 1,163
1085	19.12.2012, 01:21	Newbie	Thanked 2 Times in 1 Post	Location: Basel	"    This is true, my vet has usually ads on lost dogs, people giving away cats or rehoming pets, a bit sad but true
		"	no particular reputation at present	Join Date: Dec 2012	Groaned at 0 Times in 0 Posts	Want to adopt a kitten	amanda.grande	Posts: 7
1086	11.10.2012, 14:03	Junior Member	Thanked 7 Times in 6 Posts	Location: Winterthur	" 
			
			Send them to Textoch     "	no particular reputation at present	Join Date: Sep 2011	Groaned at 0 Times in 0 Posts	"""Hotel"" for 2 rabbits"	igama	Posts: 31
1087	27.02.2012, 19:18	Newbie	Thanked 1 Time in 1 Post	Location: Geneva	" 
			
			Sos Chat in Meyrin, Geneva are good. To my knowledge only volunteers are working there. I adopted cats 11 years ago and don't remember any strict rules apart from obvious.
		"	no particular reputation at present	Join Date: Nov 2009	Groaned at 0 Times in 0 Posts	Where to adopt a cat in Geneva?	eberry	Posts: 1
1088	18.02.2009, 02:49	Junior Member	Thanked 56 Times in 36 Posts	Location: Gland, Vaud, Switzerland	"    ???    
Try reading the link you included..
		"	considered knowledgeable	Join Date: Jul 2008	Groaned at 0 Times in 0 Posts	Greater Swiss Mountain Dog?	rebecca_catherine	Posts: 95
1089	10.02.2013, 23:50	Newbie 1st class	Thanked 7 Times in 5 Posts	Location: England	"    Sorry for replying so late...   
Cantonal and Gemeinde/Commune rules apply to all, residents and visitors alike. One is expected to comply with local rules when visiting.   
The obvious points will be areas where dogs are forbidden, noise regulations, areas where a dog must be kept on lead, etc.    
In the cantons where BSL is in force some cantons require visiting owners of those breeds to apply for a special visitor's permit for their dogs. If one has a listed breed (generally the bull or molosser breeds - the lists differ by canton) one must make sure that one understands local regulations to the letter.
		"	no particular reputation at present	Join Date: Sep 2012	Groaned at 0 Times in 0 Posts	A little help regarding a licance to own a dog? Am very confused.	Symone	Posts: 23
1090	null	null	null	null	" 
			
			HI   
I have an afghan  hound and I would like to go away for 2 weeks 
he is 3 years old, likes long walks , very nice personality 
I need someone who knows how to handle this breed because they have a  great sens for justice hence they need to be handled with a lot of love . 
anyone interested ? 
he is well raised ....funny character...big hound 40 kilos  
I would love to find someone privat ...Earley (my best friend) doesnt like crowds ,cities....he is a sight hound and can see up to 3 kilometers...   
His temperament is typical Afghan Hound he can be aloof and  dignified, but he is happy and clownish when  playing. This breed, as is  the case with many sighthounds, has a high prey drive and may not get  along with small animals. Early is very intuitive and  a great companion.      
 The breed has a reputation among some dog trainers of having a relatively slow ""obedience intelligence"" ....he is more like a cat    
thanks
		"	null	null	null	Comments in the Pet Sitting Network Thread	guest	null
1091	18.02.2013, 10:54	Newbie 1st class	Thanked 8 Times in 4 Posts	Location: Basel	" 
			
			I know - she is a real sweety and I wish I could take her too!  I don't think me two rescue cats would ever forgive me though!
		"	no particular reputation at present	Join Date: Jan 2013	Groaned at 0 Times in 0 Posts	Home wanted for rescue dog	afulford	Posts: 13
1092	22.01.2013, 22:17	Newbie 1st class	Thanked 10 Times in 4 Posts	Location: Geneva / Annemasse Frontier	" 
			
			Declawing seems to be de rigeur in the States in recent years so OP might be expecting to get that done at a vet.  Same with tail docking on dogs here, just not done.   
200 isn't cheap, but that helps make sure that people don't take an animal and then return it without giving the adoption serious thought.  With feeding, shelter, vet and staff costs to keep the animals safe and happy for months, if not years in some cases it's worth paying to my mind.
		"	considered knowledgeable	Join Date: Jan 2013	Groaned at 0 Times in 0 Posts	Wanted: Rescue Cat or Kitten	Sunshine Dreamer	Posts: 10
1093	19.02.2013, 20:01	Forum Veteran	Thanked 1,073 Times in 463 Posts	Location: Vaud/Valais	"    Yes! He looks like he is laughing right at his face!!!
		"	a reputation beyond repute	Join Date: Oct 2007	Groaned at 30 Times in 19 Posts	Which Dog Made This Mess?	Merrylegs	Posts: 810
1094	19.02.2013, 06:20	Newbie	Thanked 5 Times in 1 Post	Location: Bülach	" 
			
			Good news.  I received a reply from the folks in Bern today confirming that we are OK to fly on the scheduled time, provided that we:   
1.  list both of the chip numbers and both rabies vaccinations on the certificate from the USDA   
2.  bring a scanner with us which will enable customs to read the old, non-ISO-compliant chip.  Turns out there is a service here in the US that rents these scanners out for precisely this kind of situation.   
I'm going to print out the e-mail thread and take it with me through customs just in case.   
I am really impressed with how fast they have responded to my request (in English, no less).  It looks like we are going to be OK.
		"	no particular reputation at present	Join Date: Nov 2012	Groaned at 0 Times in 0 Posts	Tricky import question	seattleguy	Posts: 5
1095	13.02.2013, 22:45	Member	Thanked 219 Times in 98 Posts	Location: Evian	" 
			
			Nice sharing I like it so much.
		"	considered knowledgeable	Join Date: Oct 2012	Groaned at 3 Times in 3 Posts	Dodgy ad for Bengal kittens on another site	Lemanglaise	Posts: 170
1096	null	null	null	null	"    I lived in an area of the UK with several horse studs and riding schools around, and never knew about the red ribbon.  I saw horses with ribbons, but didn't think there was any particular significance.  Fortunately most of the local drivers seemed to know to give horses a wide, slow and quiet berth.   
Time for a publicity campaign I think!
		"	null	null	null	The Yellow Dog Project	guest	null
1097	18.02.2013, 09:15	Forum Legend	Thanked 9,802 Times in 3,293 Posts	Location: Zurich	" 
			
			No need for popcorn.   
I think I can safely say that all responsible dog owners and dog lovers absolutely condemn this woman's actions. There is no excuse for what happened.   
And we dog owners and dog lovers join in sympathy with the little boy and his family, hoping that he recovers from his injuries quickly and does not suffer lasting effects.
		"	a reputation beyond repute	Join Date: Jun 2008	Groaned at 156 Times in 122 Posts	Dog attacks child, owner walks away	k_and_e	Posts: 4,737
1098	17.02.2013, 09:42	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: knonau	"    Given the strict rules for keeping pets here, I doubt they would be allowed to so that might be why you can't find any.
		"	no particular reputation at present	Join Date: Jul 2010	Groaned at 0 Times in 0 Posts	Any Online shop for  Freshwater Fish	gcharles	Posts: 11
1099	14.02.2013, 14:17	Senior Member	Thanked 133 Times in 64 Posts	Location: Canada (previously ZH and GE)	" 
			
			Yes, he's got that knowing look.  
I've got two cats but only the female has abilities such as sensing pain and I would swear she understands Polish, but sometimes chooses to pretend she does not.       "	considered knowledgeable	Join Date: Jun 2008	Groaned at 0 Times in 0 Posts	Can the cat sense that we are moving?	Marz	Posts: 258
1100	11.02.2013, 18:12	Junior Member	Thanked 17 Times in 6 Posts	Location: Geneva	" 
			
			in fact, quarantine can be avoided it seems:   
'that the dog or cat had not been landed at any intermediate port outside the country of export. In the case of an aircraft, if the dog or cat was landed, the dog or cat had been conveyed in a crate and remained within the precincts of the airport at which the aircraft landed (Prior permission from AVA is required should there be a change of aircraft carrying the animal).'   
However I would have still preferred a direct flight (which seems there is none that can carry a dog).  I wonder why A380 cannot accept dogs?
		"	no particular reputation at present	Join Date: Jul 2008	Groaned at 0 Times in 0 Posts	Moving Dog to Singapore	Chief Wiggum	Posts: 45
