	date	exp	groaned	location	post	reputation	since	thanked	thread	user	user_posts
6660	19.08.2009, 00:14	Newbie	Thanked 0 Times in 0 Posts	Location: Lausanne	" 
			
			Thanks, Kar! Now its more or less clear, as  I was not really comfortable with the idea of leaving the vehicle with the former owner before registering it. But i guess there is not much options left. I think I will proceed this way.
		"	no particular reputation at present	Join Date: Aug 2009	Groaned at 0 Times in 0 Posts	buying/registering motorbike	svetliy	Posts: 3
6661	20.08.2009, 19:06	Newbie	Thanked 0 Times in 0 Posts	Location: St. Gallen	" 
			
			I live most of the year abroad so often forget my swiss. For my birthday I am getting paid driving classes but will the lessons&practical test be available in english as well? [I already know the theory is]  
Thanks :]
		"	no particular reputation at present	Join Date: Aug 2009	Groaned at 0 Times in 0 Posts	The practical test&10 hours of practice driving! Help	suga_coma	Posts: 2
6662	28.02.2007, 18:22	Newbie	Thanked 0 Times in 0 Posts	Location: geneva	"    At the same location posted above, you can visit the junk yard and dismantle what you can. At a cost of course.
		"	no particular reputation at present	Join Date: Feb 2007	Groaned at 0 Times in 0 Posts	how to get rid of a dead car in geneva?	zyzurgy	Posts: 1
6663	19.08.2009, 13:10	Newbie	Thanked 2 Times in 1 Post	Location: Lausanne	" 
			
			I did the same thing a lot while living in Ontario, before moving here. I would sell the bikes I repaired / built for more than I paid for them, but this barely covered the costs of the tools and parts that I had to buy. However, it helped me to learn a lot about bike maintenance - working on the cheapest bikes and parts is so much harder than working on better quality stuff.   
I have a few lower-quality parts that I wouldn't mind donating to such a good project, plus I have many tools that may be useful for you to borrow occasionally. We should get together and discuss this over a beer - send me a PM.
		"	made some interesting contributions	Join Date: Jun 2009	Groaned at 0 Times in 0 Posts	Bike Recycling - Green alternative	SimonUK	Posts: 4
6664	null	null	null	null	" 
			
			Cars are made all over the place nowadays. I bought a new Opel Antara. It had been made in Korea (just like the Chrysler counterpart) and came complete with Hankook tires....
		"	null	null	null	Beware new Cars imported back from Dubai	guest	null
6665	10.08.2009, 16:27	Newbie 1st class	Thanked 1 Time in 1 Post	Location: Luzern	" 
			
			I got a bike stolen once that didn't have a vignette. I had no problems filing it with the police.... I would go to a different police station and take someone with you that speaks German well to help you put your case forward.
		"	no particular reputation at present	Join Date: Jul 2009	Groaned at 0 Times in 0 Posts	Brand new bike stolen	lizziebeebee	Posts: 10
6666	19.08.2009, 17:32	Junior Member	Thanked 19 Times in 10 Posts	Location: Baden	" 
			
			If you have a Co-Op DIY center nearby, they also have car paint.
		"	earned some respect	Join Date: May 2009	Groaned at 2 Times in 2 Posts	Car Touch-up Paint	Grem	Posts: 52
6667	18.08.2009, 20:52	Newbie	Thanked 1 Time in 1 Post	Location: philadelphia	" 
			
			ride as in bike ride ?    
Otherwise, totally convenient to use the train...   
you can access the website with an english option up on the right hand side of the web page...  "	no particular reputation at present	Join Date: Jul 2009	Groaned at 0 Times in 0 Posts	ride share basel to zurich aug 25	southphilly	Posts: 6
6668	02.04.2006, 04:24	Newbie	Thanked 0 Times in 0 Posts	Location: Berkeley, ca	" 
			
			[Lob, the e-mail address you provided above for the BMW dealer, do they service Triumph's as well?  If not, can someone recommend a Triumph dealer in the Zurich area?[/QUOTE]     
Hi,  
For your triumph in Zurich go and see Ernes Euromotors Ag.   
They are 5 minutes walk from Zurich HB. The guys in there are really very good. I bought my Triumph from them and they have looked after me ever since, nothing is ever an issue and prices are cheaper than in London for sure.   
If your german isnt so good, they speak very good english. And they do great custom bikes also.     
Sihlquai 67 
8005 Zürich 
Telefon: 044 272 77 72 
E-Mail:   "	no particular reputation at present	Join Date: Apr 2006	Groaned at 0 Times in 0 Posts	motorcycle advice	rockstar	Posts: 1
6669	18.08.2009, 13:27	Forum Veteran	Thanked 251 Times in 120 Posts	Location: muhen, Aarau	" 
			
			The SBB desk inside the airport will be able to sell them a ticket right through to Argau.  As you come out into arrivals hall, it's off to the right, can't miss it.
		"	earned the respect of many	Join Date: Feb 2008	Groaned at 5 Times in 3 Posts	travel connection at Basel	glendamwm	Posts: 527
6670	30.04.2009, 09:47	Forum Veteran	Thanked 267 Times in 157 Posts	Location: Vaud	" 
			
			A quick search round the forum will show you this existing   on the subject...
		"	made some interesting contributions	Join Date: Nov 2007	Groaned at 47 Times in 27 Posts	Baby/Toddler seats	markalex	Posts: 748
6671	27.07.2009, 15:32	Senior Member	Thanked 33 Times in 18 Posts	Location: Somewhere on the earth :)	" 
			
			Hi All,    
I am looking for a set of book/CD to give my driving theory test.    
Any additional set?   
Thanks in advance,    
Naveen
		"	considered unworthy	Join Date: Jul 2008	Groaned at 10 Times in 9 Posts	Driving material	fromsiggenthal	Posts: 302
6672	24.10.2007, 21:56	Senior Member	Thanked 12 Times in 12 Posts	Location: Nesselnbach	    Marcel has his his own company now, Ace Pet Moving.    	earned some respect	Join Date: Aug 2006	Groaned at 0 Times in 0 Posts	Companies who ship animals	katie	Posts: 288
6673	17.08.2009, 22:16	Newbie	Thanked 0 Times in 0 Posts	Location: 30 mins south of Geneva	" 
			
			Hello everyone   
I am looking to buy a Renault Trafic Generataion, 2nd hand in Germany and register it in France.    
Does anyone have any experience of doing this?   
Cheers,   
Steve
		"	no particular reputation at present	Join Date: Apr 2009	Groaned at 0 Times in 0 Posts	Exporting a car from Germany to France	Steve Fullard	Posts: 5
6674	17.08.2009, 00:34	Newbie 1st class	Thanked 1 Time in 1 Post	Location: Geneva	" 
			
			thanks much... this is already a great news because i think they can be quite harsh with the technical check... hopefully the paperwork wont be so expensive (as the scooter is more or less 900 euro worth...)
		"	no particular reputation at present	Join Date: Aug 2007	Groaned at 0 Times in 0 Posts	"Moving from Geneva to France: how to ""export"" a scooter?"	maott	Posts: 11
6675	15.08.2009, 21:28	Newbie	Thanked 0 Times in 0 Posts	Location: Lausanne	" 
			
			Exact, plus you cannot transfer it so impossible to transfer it. You can still try to discuss with their customers service. I got refunded once but it was because it was an international trip.
		"	no particular reputation at present	Join Date: May 2008	Groaned at 0 Times in 0 Posts	Can I change the travel date of CFF ticket?	tfus	Posts: 9
6676	15.08.2009, 16:54	Forum Veteran	Thanked 2,523 Times in 1,215 Posts	Location: Zug	" 
			
			Hi all 
my husband and I are moving ourselves to Zug in a van shortly!  We have been advised that border controls are extremely strict and that all boxes need very detailed contents' descriptions, including value, etc.  Does anyone know if this is the case please?  I am asking, as a lot of our stuff is already boxed from our recent move from London to Germany and it would mean having to go through the whole lot again with a lot more detail, which would be simply tedious!  Any advice at all would be very gratefully received!  Thank you very much - Nicola
		"	a reputation beyond repute	Join Date: May 2009	Groaned at 56 Times in 37 Posts	Advice on border controls please!	NSchulzi	Posts: 2,429
6677	12.08.2009, 23:17	Senior Member	Thanked 176 Times in 65 Posts	Location: Wallisellen	"    Friends of mine have Mercedes as well, and they have horrible electrical 
problems.  Several friends of mine have turned theirs back in for other 
cars.
		"	considered knowledgeable	Join Date: Mar 2007	Groaned at 1 Time in 1 Post	Ford Kuga... opinions?	Libellula	Posts: 277
6678	09.07.2009, 08:24	Senior Member	Thanked 164 Times in 90 Posts	Location: .	" 
			
			Hi,   
where is the option, who needs a car with swiss public transport working so well ? I used to  have a car in the UK but I have never needed one in the 20 years I have been in Switzerland. My answer would have been zero...which does not seem to be option.   
It is one of things I really like about being here...not needing a car.   
Have fun 
Martin
		"	earned some respect	Join Date: Mar 2008	Groaned at 1 Time in 1 Post	How much did you spend on your car	alaind	Posts: 321
6679	14.08.2009, 01:26	Newbie	Thanked 0 Times in 0 Posts	Location: Lausanne	" 
			
			If you're renting the car in Switzerland, it will have a vignette on it.  If you are renting over the border in France, it probably won't.   
My guess is that a non-Swiss rental agreement will not reimburse you for the cost of the vignette.
		"	no particular reputation at present	Join Date: Jun 2009	Groaned at 0 Times in 0 Posts	Renting a car in Switzerland and the Highway sticker	tali.g	Posts: 3
6680	13.08.2009, 15:03	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Leysin	" 
			
			Have brought our British BMW over to Switzerland and now need to buy a left-hand, 4-wheel drive car. Would it be cheaper and easier to buy over the border in France? Has anyone had any experience? Seems very expensive here - help!!
		"	no particular reputation at present	Join Date: Apr 2009	Groaned at 0 Times in 0 Posts	Need to buy a left hand, 4 wheel drive car	jackycmclean	Posts: 17
6681	11.08.2009, 18:00	Member	Thanked 94 Times in 59 Posts	Location: Aubonne nr Geneva	"    Have you checked out the new and nearly new car prices here? because you might be pleasantly surprised. I know I was when I found that certain VW models were the same price as those in the UK (e.g. VW Scirocco) with a much higher spec to boot e.g. xenons, satnav. Check out  , they have an excellent search engine for new and used (click Adjust Search).
		"	considered knowledgeable	Join Date: Jul 2009	Groaned at 35 Times in 31 Posts	Importing a LHD car from the UK	inkiboo	Posts: 233
6682	08.08.2009, 14:05	Senior Member	Thanked 56 Times in 38 Posts	Location: Basel	" 
			
			It's just the fact they were able to change details on my insurance. In the UK, the police and such can view insurance details, but never ever change them. Only the policy holder can do that. 
I guess I'm just used to a system where access to these sorts of things is, in theory anyway, much more restricted...
		"	considered knowledgeable	Join Date: Apr 2009	Groaned at 0 Times in 0 Posts	Does the MFK Test Check Mileage?	Butters	Posts: 260
6683	10.08.2009, 16:09	Banned	Thanked 18 Times in 15 Posts	Location: Aarburg	" 
			
			Hornbach and Otto's have the cheapest truck rentals.
		"	earned some respect	Join Date: Apr 2009	Groaned at 6 Times in 1 Post	Van Help for the Ikea Run	benneesom	Posts: 216
6684	11.08.2009, 16:23	Junior Member	Thanked 28 Times in 16 Posts	Location: Lausanne	" 
			
			Wow, Thank you, Verbier!  
I consulted all of my resource books, and did a few hours of googling before posting on EF, and this site did not come up for some reason...
		"	no particular reputation at present	Join Date: Apr 2008	Groaned at 4 Times in 1 Post	Long Term Parking in Morges	kinga5	Posts: 80
